-0.500	-10.000	0.000	0.00144043
-0.400	-10.000	0.000	0.00144043
-0.300	-10.000	0.000	0.00144043
-0.200	-10.000	0.000	0.00144043
-0.100	-10.000	0.000	0.00144043
0.000	-10.000	0.000	0.00144043
0.100	-10.000	0.000	0.00144043
0.200	-10.000	0.000	0.00144043
0.300	-10.000	0.000	0.00144043
0.400	-10.000	0.000	0.00144043
0.500	-10.000	0.000	0.00144043
0.600	-10.000	0.000	0.00144043
0.700	-10.000	0.000	0.00144043
0.800	-10.000	0.000	0.00144043
0.900	-10.000	0.000	0.00144043
1.000	-10.000	0.000	0.00144043
1.100	-10.000	0.000	0.00144043
1.200	-10.000	0.000	0.00144043
1.300	-10.000	0.000	0.00144043
1.400	-10.000	0.000	0.00144043
1.500	-10.000	0.000	0.00144043
1.600	-10.000	0.000	0.00144043
1.700	-10.000	0.000	0.00144043
1.800	-10.000	0.000	0.00144043
1.900	-10.000	0.000	0.00144043
2.000	-10.000	0.000	0.00144043
2.100	-10.000	0.000	0.00144043
2.200	-10.000	0.000	0.00144043
2.300	-10.000	0.000	0.00144043
2.400	-10.000	0.000	0.00144043
2.500	-10.000	0.000	0.00144043
2.600	-10.000	0.000	0.00144043
2.700	-10.000	0.000	0.00144043
2.800	-10.000	0.000	0.00144043
2.900	-10.000	0.000	0.00144043
3.000	-10.000	0.000	0.00144043
3.100	-10.000	0.000	0.00144043
3.200	-10.000	0.000	0.00144043
3.300	-10.000	0.000	0.00144043
3.400	-10.000	0.000	0.00144043
3.500	-10.000	0.000	0.00144043
3.600	-10.000	0.000	0.00144043
3.700	-10.000	0.000	0.00144043
3.800	-10.000	0.000	0.00144043
3.900	-10.000	0.000	0.00144043
4.000	-10.000	0.000	0.00144043
4.100	-10.000	0.000	0.00144043
4.200	-10.000	0.000	0.00144043
4.300	-10.000	0.000	0.00144043
4.400	-10.000	0.000	0.00144043
4.500	-10.000	0.000	0.00144043
4.600	-10.000	0.000	0.00144043
4.700	-10.000	0.000	0.00144043
4.800	-10.000	0.000	0.00144043
4.900	-10.000	0.000	0.00144043
5.000	-10.000	0.000	0.00144043
5.100	-10.000	0.000	0.00144043
5.200	-10.000	0.000	0.00144043
5.300	-10.000	0.000	0.00144043
5.400	-10.000	0.000	0.00144043
5.500	-10.000	0.000	0.00144043
5.600	-10.000	0.000	0.00144043
5.700	-10.000	0.000	0.00144043
5.800	-10.000	0.000	0.00144043
5.900	-10.000	0.000	0.00144043
6.000	-10.000	0.000	0.00144043
6.100	-10.000	0.000	0.00144043
6.200	-10.000	0.000	0.00144043
6.300	-10.000	0.000	0.00144043
6.400	-10.000	0.000	0.00144043
6.500	-10.000	0.000	0.00144043
6.600	-10.000	0.000	0.00144043
6.700	-10.000	0.000	0.00144043
6.800	-10.000	0.000	0.00144043
6.900	-10.000	0.000	0.00144043
7.000	-10.000	0.000	0.00144043
7.100	-10.000	0.000	0.00144043
7.200	-10.000	0.000	0.00144043
7.300	-10.000	0.000	0.00144043
7.400	-10.000	0.000	0.00144043
7.500	-10.000	0.000	0.00144043
7.600	-10.000	0.000	0.00144043
7.700	-10.000	0.000	0.00144043
7.800	-10.000	0.000	0.00144043
7.900	-10.000	0.000	0.00144043
8.000	-10.000	0.000	0.00144043
8.100	-10.000	0.000	0.00144043
8.200	-10.000	0.000	0.00144043
8.300	-10.000	0.000	0.00144043
8.400	-10.000	0.000	0.00144043
8.500	-10.000	0.000	0.00144043
8.600	-10.000	0.000	0.00144043
8.700	-10.000	0.000	0.00144043
8.800	-10.000	0.000	0.00144043
8.900	-10.000	0.000	0.00144043
9.000	-10.000	0.000	0.00144043
9.100	-10.000	0.000	0.00144043
9.200	-10.000	0.000	0.00144043
9.300	-10.000	0.000	0.00144043
9.400	-10.000	0.000	0.00144043
9.500	-10.000	0.000	0.00144043
9.600	-10.000	0.000	0.00144043
9.700	-10.000	0.000	0.00144043
9.800	-10.000	0.000	0.00144043
9.900	-10.000	0.000	0.00144043
10.000	-10.000	0.000	0.00144043
-10.000	-9.900	0.000	0.00144043
-9.900	-9.900	0.000	0.00144043
-9.800	-9.900	0.000	0.00144043
-9.700	-9.900	0.000	0.00144043
-9.600	-9.900	0.000	0.00144043
-9.500	-9.900	0.000	0.00144043
-9.400	-9.900	0.000	0.00144043
-9.300	-9.900	0.000	0.00144043
-9.200	-9.900	0.000	0.00144043
-9.100	-9.900	0.000	0.00144043
-9.000	-9.900	0.000	0.00144043
-8.900	-9.900	0.000	0.00144043
-8.800	-9.900	0.000	0.00144043
-8.700	-9.900	0.000	0.00144043
-8.600	-9.900	0.000	0.00144043
-8.500	-9.900	0.000	0.00144043
-8.400	-9.900	0.000	0.00144043
-8.300	-9.900	0.000	0.00144043
-8.200	-9.900	0.000	0.00144043
-8.100	-9.900	0.000	0.00144043
-8.000	-9.900	0.000	0.00144043
-7.900	-9.900	0.000	0.00144043
-7.800	-9.900	0.000	0.00144043
-7.700	-9.900	0.000	0.00144043
-7.600	-9.900	0.000	0.00144043
-7.500	-9.900	0.000	0.00144043
-7.400	-9.900	0.000	0.00144043
-7.300	-9.900	0.000	0.00144043
-7.200	-9.900	0.000	0.00144043
-7.100	-9.900	0.000	0.00144043
-7.000	-9.900	0.000	0.00144043
-6.900	-9.900	0.000	0.00144043
-6.800	-9.900	0.000	0.00144043
-6.700	-9.900	0.000	0.00144043
-6.600	-9.900	0.000	0.00144043
-6.500	-9.900	0.000	0.00144043
-6.400	-9.900	0.000	0.00144043
-6.300	-9.900	0.000	0.00144043
-6.200	-9.900	0.000	0.00144043
-6.100	-9.900	0.000	0.00144043
-6.000	-9.900	0.000	0.00144043
-5.900	-9.900	0.000	0.00144043
-5.800	-9.900	0.000	0.00144043
-5.700	-9.900	0.000	0.00144043
-5.600	-9.900	0.000	0.00144043
-5.500	-9.900	0.000	0.00144043
-5.400	-9.900	0.000	0.00144043
-5.300	-9.900	0.000	0.00144043
-5.200	-9.900	0.000	0.00144043
-5.100	-9.900	0.000	0.00144043
-5.000	-9.900	0.000	0.00144043
-4.900	-9.900	0.000	0.00144043
-4.800	-9.900	0.000	0.00144043
-4.700	-9.900	0.000	0.00144043
-4.600	-9.900	0.000	0.00144043
-4.500	-9.900	0.000	0.00144043
-4.400	-9.900	0.000	0.00144043
-4.300	-9.900	0.000	0.00144043
-4.200	-9.900	0.000	0.00144043
-4.100	-9.900	0.000	0.00144043
-4.000	-9.900	0.000	0.00144043
-3.900	-9.900	0.000	0.00144043
-3.800	-9.900	0.000	0.00144043
-3.700	-9.900	0.000	0.00144043
-3.600	-9.900	0.000	0.00144043
-3.500	-9.900	0.000	0.00144043
-3.400	-9.900	0.000	0.00144043
-3.300	-9.900	0.000	0.00144043
-3.200	-9.900	0.000	0.00144043
-3.100	-9.900	0.000	0.00144043
-3.000	-9.900	0.000	0.00144043
-2.900	-9.900	0.000	0.00144043
-2.800	-9.900	0.000	0.00144043
-2.700	-9.900	0.000	0.00144043
-2.600	-9.900	0.000	0.00144043
-2.500	-9.900	0.000	0.00144043
-2.400	-9.900	0.000	0.00144043
-2.300	-9.900	0.000	0.00144043
-2.200	-9.900	0.000	0.00144043
-2.100	-9.900	0.000	0.00144043
-2.000	-9.900	0.000	0.00144043
-1.900	-9.900	0.000	0.00144043
-1.800	-9.900	0.000	0.00144043
-1.700	-9.900	0.000	0.00144043
-1.600	-9.900	0.000	0.00144043
-1.500	-9.900	0.000	0.00144043
-1.400	-9.900	0.000	0.00144043
-1.300	-9.900	0.000	0.00144043
-1.200	-9.900	0.000	0.00144043
-1.100	-9.900	0.000	0.00144043
-1.000	-9.900	0.000	0.00144043
-0.900	-9.900	0.000	0.00144043
-0.800	-9.900	0.000	0.00144043
-0.700	-9.900	0.000	0.00144043
-0.600	-9.900	0.000	0.00144043
-0.500	-9.900	0.000	0.00144043
-0.400	-9.900	0.000	0.00144043
-0.300	-9.900	0.000	0.00144043
-0.200	-9.900	0.000	0.00144043
-0.100	-9.900	0.000	0.00144043
0.000	-9.900	0.000	0.00144043
0.100	-9.900	0.000	0.00144043
0.200	-9.900	0.000	0.00144043
0.300	-9.900	0.000	0.00144043
0.400	-9.900	0.000	0.00144043
0.500	-9.900	0.000	0.00144043
0.600	-9.900	0.000	0.00144043
0.700	-9.900	0.000	0.00144043
0.800	-9.900	0.000	0.00144043
0.900	-9.900	0.000	0.00144043
1.000	-9.900	0.000	0.00144043
1.100	-9.900	0.000	0.00144043
1.200	-9.900	0.000	0.00144043
1.300	-9.900	0.000	0.00144043
1.400	-9.900	0.000	0.00144043
1.500	-9.900	0.000	0.00144043
1.600	-9.900	0.000	0.00144043
1.700	-9.900	0.000	0.00144043
1.800	-9.900	0.000	0.00144043
1.900	-9.900	0.000	0.00144043
2.000	-9.900	0.000	0.00144043
2.100	-9.900	0.000	0.00144043
2.200	-9.900	0.000	0.00144043
2.300	-9.900	0.000	0.00144043
2.400	-9.900	0.000	0.00144043
2.500	-9.900	0.000	0.00144043
2.600	-9.900	0.000	0.00144043
2.700	-9.900	0.000	0.00144043
2.800	-9.900	0.000	0.00144043
2.900	-9.900	0.000	0.00144043
3.000	-9.900	0.000	0.00144043
3.100	-9.900	0.000	0.00144043
3.200	-9.900	0.000	0.00144044
3.300	-9.900	0.000	0.00144044
3.400	-9.900	0.000	0.00144044
3.500	-9.900	0.000	0.00144044
3.600	-9.900	0.000	0.00144044
3.700	-9.900	0.000	0.00144044
3.800	-9.900	0.000	0.00144044
3.900	-9.900	0.000	0.00144043
4.000	-9.900	0.000	0.00144043
4.100	-9.900	0.000	0.00144043
4.200	-9.900	0.000	0.00144043
4.300	-9.900	0.000	0.00144043
4.400	-9.900	0.000	0.00144043
4.500	-9.900	0.000	0.00144043
4.600	-9.900	0.000	0.00144043
4.700	-9.900	0.000	0.00144043
4.800	-9.900	0.000	0.00144043
4.900	-9.900	0.000	0.00144043
5.000	-9.900	0.000	0.00144043
5.100	-9.900	0.000	0.00144043
5.200	-9.900	0.000	0.00144043
5.300	-9.900	0.000	0.00144043
5.400	-9.900	0.000	0.00144043
5.500	-9.900	0.000	0.00144043
5.600	-9.900	0.000	0.00144043
5.700	-9.900	0.000	0.00144043
5.800	-9.900	0.000	0.00144043
5.900	-9.900	0.000	0.00144043
6.000	-9.900	0.000	0.00144043
6.100	-9.900	0.000	0.00144043
6.200	-9.900	0.000	0.00144043
6.300	-9.900	0.000	0.00144043
6.400	-9.900	0.000	0.00144043
6.500	-9.900	0.000	0.00144043
6.600	-9.900	0.000	0.00144043
6.700	-9.900	0.000	0.00144043
6.800	-9.900	0.000	0.00144043
6.900	-9.900	0.000	0.00144043
7.000	-9.900	0.000	0.00144043
7.100	-9.900	0.000	0.00144043
7.200	-9.900	0.000	0.00144043
7.300	-9.900	0.000	0.00144043
7.400	-9.900	0.000	0.00144043
7.500	-9.900	0.000	0.00144043
7.600	-9.900	0.000	0.00144043
7.700	-9.900	0.000	0.00144043
7.800	-9.900	0.000	0.00144043
7.900	-9.900	0.000	0.00144043
8.000	-9.900	0.000	0.00144043
8.100	-9.900	0.000	0.00144043
8.200	-9.900	0.000	0.00144043
8.300	-9.900	0.000	0.00144043
8.400	-9.900	0.000	0.00144043
8.500	-9.900	0.000	0.00144043
8.600	-9.900	0.000	0.00144043
8.700	-9.900	0.000	0.00144043
8.800	-9.900	0.000	0.00144043
8.900	-9.900	0.000	0.00144043
9.000	-9.900	0.000	0.00144043
9.100	-9.900	0.000	0.00144043
9.200	-9.900	0.000	0.00144043
9.300	-9.900	0.000	0.00144043
9.400	-9.900	0.000	0.00144043
9.500	-9.900	0.000	0.00144043
9.600	-9.900	0.000	0.00144043
9.700	-9.900	0.000	0.00144043
9.800	-9.900	0.000	0.00144043
9.900	-9.900	0.000	0.00144043
10.000	-9.900	0.000	0.00144043
-10.000	-9.800	0.000	0.00144043
-9.900	-9.800	0.000	0.00144043
-9.800	-9.800	0.000	0.00144043
-9.700	-9.800	0.000	0.00144043
-9.600	-9.800	0.000	0.00144043
-9.500	-9.800	0.000	0.00144043
-9.400	-9.800	0.000	0.00144043
-9.300	-9.800	0.000	0.00144043
-9.200	-9.800	0.000	0.00144043
-9.100	-9.800	0.000	0.00144043
-9.000	-9.800	0.000	0.00144043
-8.900	-9.800	0.000	0.00144043
-8.800	-9.800	0.000	0.00144043
-8.700	-9.800	0.000	0.00144043
-8.600	-9.800	0.000	0.00144043
-8.500	-9.800	0.000	0.00144043
-8.400	-9.800	0.000	0.00144043
-8.300	-9.800	0.000	0.00144043
-8.200	-9.800	0.000	0.00144043
-8.100	-9.800	0.000	0.00144043
-8.000	-9.800	0.000	0.00144043
-7.900	-9.800	0.000	0.00144043
-7.800	-9.800	0.000	0.00144043
-7.700	-9.800	0.000	0.00144043
-7.600	-9.800	0.000	0.00144043
-7.500	-9.800	0.000	0.00144043
-7.400	-9.800	0.000	0.00144043
-7.300	-9.800	0.000	0.00144043
-7.200	-9.800	0.000	0.00144043
-7.100	-9.800	0.000	0.00144043
-7.000	-9.800	0.000	0.00144043
-6.900	-9.800	0.000	0.00144043
-6.800	-9.800	0.000	0.00144043
-6.700	-9.800	0.000	0.00144043
-6.600	-9.800	0.000	0.00144043
-6.500	-9.800	0.000	0.00144043
-6.400	-9.800	0.000	0.00144043
-6.300	-9.800	0.000	0.00144043
-6.200	-9.800	0.000	0.00144043
-6.100	-9.800	0.000	0.00144043
-6.000	-9.800	0.000	0.00144043
-5.900	-9.800	0.000	0.00144043
-5.800	-9.800	0.000	0.00144043
-5.700	-9.800	0.000	0.00144043
-5.600	-9.800	0.000	0.00144043
-5.500	-9.800	0.000	0.00144043
-5.400	-9.800	0.000	0.00144043
-5.300	-9.800	0.000	0.00144043
-5.200	-9.800	0.000	0.00144043
-5.100	-9.800	0.000	0.00144043
-5.000	-9.800	0.000	0.00144043
-4.900	-9.800	0.000	0.00144043
-4.800	-9.800	0.000	0.00144043
-4.700	-9.800	0.000	0.00144043
-4.600	-9.800	0.000	0.00144043
-4.500	-9.800	0.000	0.00144043
-4.400	-9.800	0.000	0.00144043
-4.300	-9.800	0.000	0.00144043
-4.200	-9.800	0.000	0.00144043
-4.100	-9.800	0.000	0.00144043
-4.000	-9.800	0.000	0.00144043
-3.900	-9.800	0.000	0.00144043
-3.800	-9.800	0.000	0.00144043
-3.700	-9.800	0.000	0.00144043
-3.600	-9.800	0.000	0.00144043
-3.500	-9.800	0.000	0.00144043
-3.400	-9.800	0.000	0.00144043
-3.300	-9.800	0.000	0.00144043
-3.200	-9.800	0.000	0.00144043
-3.100	-9.800	0.000	0.00144043
-3.000	-9.800	0.000	0.00144043
-2.900	-9.800	0.000	0.00144043
-2.800	-9.800	0.000	0.00144043
-2.700	-9.800	0.000	0.00144043
-2.600	-9.800	0.000	0.00144043
-2.500	-9.800	0.000	0.00144043
-2.400	-9.800	0.000	0.00144043
-2.300	-9.800	0.000	0.00144043
-2.200	-9.800	0.000	0.00144043
-2.100	-9.800	0.000	0.00144043
-2.000	-9.800	0.000	0.00144043
-1.900	-9.800	0.000	0.00144043
-1.800	-9.800	0.000	0.00144043
-1.700	-9.800	0.000	0.00144043
-1.600	-9.800	0.000	0.00144043
-1.500	-9.800	0.000	0.00144043
-1.400	-9.800	0.000	0.00144043
-1.300	-9.800	0.000	0.00144043
-1.200	-9.800	0.000	0.00144043
-1.100	-9.800	0.000	0.00144043
-1.000	-9.800	0.000	0.00144043
-0.900	-9.800	0.000	0.00144043
-0.800	-9.800	0.000	0.00144043
-0.700	-9.800	0.000	0.00144043
-0.600	-9.800	0.000	0.00144043
-0.500	-9.800	0.000	0.00144043
-0.400	-9.800	0.000	0.00144043
-0.300	-9.800	0.000	0.00144043
-0.200	-9.800	0.000	0.00144043
-0.100	-9.800	0.000	0.00144043
0.000	-9.800	0.000	0.00144043
0.100	-9.800	0.000	0.00144043
0.200	-9.800	0.000	0.00144043
0.300	-9.800	0.000	0.00144043
0.400	-9.800	0.000	0.00144043
0.500	-9.800	0.000	0.00144043
0.600	-9.800	0.000	0.00144043
0.700	-9.800	0.000	0.00144043
0.800	-9.800	0.000	0.00144043
0.900	-9.800	0.000	0.00144043
1.000	-9.800	0.000	0.00144043
1.100	-9.800	0.000	0.00144043
1.200	-9.800	0.000	0.00144043
1.300	-9.800	0.000	0.00144043
1.400	-9.800	0.000	0.00144043
1.500	-9.800	0.000	0.00144043
1.600	-9.800	0.000	0.00144043
1.700	-9.800	0.000	0.00144043
1.800	-9.800	0.000	0.00144043
1.900	-9.800	0.000	0.00144043
2.000	-9.800	0.000	0.00144043
2.100	-9.800	0.000	0.00144043
2.200	-9.800	0.000	0.00144043
2.300	-9.800	0.000	0.00144043
2.400	-9.800	0.000	0.00144043
2.500	-9.800	0.000	0.00144043
2.600	-9.800	0.000	0.00144044
2.700	-9.800	0.000	0.00144044
2.800	-9.800	0.000	0.00144044
2.900	-9.800	0.000	0.00144044
3.000	-9.800	0.000	0.00144045
3.100	-9.800	0.000	0.00144045
3.200	-9.800	0.000	0.00144045
3.300	-9.800	0.000	0.00144045
3.400	-9.800	0.000	0.00144046
3.500	-9.800	0.000	0.00144046
3.600	-9.800	0.000	0.00144046
3.700	-9.800	0.000	0.00144045
3.800	-9.800	0.000	0.00144045
3.900	-9.800	0.000	0.00144045
4.000	-9.800	0.000	0.00144044
4.100	-9.800	0.000	0.00144044
4.200	-9.800	0.000	0.00144044
4.300	-9.800	0.000	0.00144044
4.400	-9.800	0.000	0.00144043
4.500	-9.800	0.000	0.00144043
4.600	-9.800	0.000	0.00144043
4.700	-9.800	0.000	0.00144043
4.800	-9.800	0.000	0.00144043
4.900	-9.800	0.000	0.00144043
5.000	-9.800	0.000	0.00144043
5.100	-9.800	0.000	0.00144043
5.200	-9.800	0.000	0.00144043
5.300	-9.800	0.000	0.00144043
5.400	-9.800	0.000	0.00144043
5.500	-9.800	0.000	0.00144043
5.600	-9.800	0.000	0.00144043
5.700	-9.800	0.000	0.00144043
5.800	-9.800	0.000	0.00144043
5.900	-9.800	0.000	0.00144043
6.000	-9.800	0.000	0.00144043
6.100	-9.800	0.000	0.00144043
6.200	-9.800	0.000	0.00144043
6.300	-9.800	0.000	0.00144043
6.400	-9.800	0.000	0.00144043
6.500	-9.800	0.000	0.00144043
6.600	-9.800	0.000	0.00144043
6.700	-9.800	0.000	0.00144043
6.800	-9.800	0.000	0.00144043
6.900	-9.800	0.000	0.00144043
7.000	-9.800	0.000	0.00144043
7.100	-9.800	0.000	0.00144043
7.200	-9.800	0.000	0.00144043
7.300	-9.800	0.000	0.00144043
7.400	-9.800	0.000	0.00144043
7.500	-9.800	0.000	0.00144043
7.600	-9.800	0.000	0.00144043
7.700	-9.800	0.000	0.00144043
7.800	-9.800	0.000	0.00144043
7.900	-9.800	0.000	0.00144043
8.000	-9.800	0.000	0.00144043
8.100	-9.800	0.000	0.00144043
8.200	-9.800	0.000	0.00144043
8.300	-9.800	0.000	0.00144043
8.400	-9.800	0.000	0.00144043
8.500	-9.800	0.000	0.00144043
8.600	-9.800	0.000	0.00144043
8.700	-9.800	0.000	0.00144043
8.800	-9.800	0.000	0.00144043
8.900	-9.800	0.000	0.00144043
9.000	-9.800	0.000	0.00144043
9.100	-9.800	0.000	0.00144043
9.200	-9.800	0.000	0.00144043
9.300	-9.800	0.000	0.00144043
9.400	-9.800	0.000	0.00144043
9.500	-9.800	0.000	0.00144043
9.600	-9.800	0.000	0.00144043
9.700	-9.800	0.000	0.00144043
9.800	-9.800	0.000	0.00144043
9.900	-9.800	0.000	0.00144043
10.000	-9.800	0.000	0.00144043
-10.000	-9.700	0.000	0.00144043
-9.900	-9.700	0.000	0.00144043
-9.800	-9.700	0.000	0.00144043
-9.700	-9.700	0.000	0.00144043
-9.600	-9.700	0.000	0.00144043
-9.500	-9.700	0.000	0.00144043
-9.400	-9.700	0.000	0.00144043
-9.300	-9.700	0.000	0.00144043
-9.200	-9.700	0.000	0.00144043
-9.100	-9.700	0.000	0.00144043
-9.000	-9.700	0.000	0.00144043
-8.900	-9.700	0.000	0.00144043
-8.800	-9.700	0.000	0.00144043
-8.700	-9.700	0.000	0.00144043
-8.600	-9.700	0.000	0.00144043
-8.500	-9.700	0.000	0.00144043
-8.400	-9.700	0.000	0.00144043
-8.300	-9.700	0.000	0.00144043
-8.200	-9.700	0.000	0.00144043
-8.100	-9.700	0.000	0.00144043
-8.000	-9.700	0.000	0.00144043
-7.900	-9.700	0.000	0.00144043
-7.800	-9.700	0.000	0.00144043
-7.700	-9.700	0.000	0.00144043
-7.600	-9.700	0.000	0.00144043
-7.500	-9.700	0.000	0.00144043
-7.400	-9.700	0.000	0.00144043
-7.300	-9.700	0.000	0.00144043
-7.200	-9.700	0.000	0.00144043
-7.100	-9.700	0.000	0.00144043
-7.000	-9.700	0.000	0.00144043
-6.900	-9.700	0.000	0.00144043
-6.800	-9.700	0.000	0.00144043
-6.700	-9.700	0.000	0.00144043
-6.600	-9.700	0.000	0.00144043
-6.500	-9.700	0.000	0.00144043
-6.400	-9.700	0.000	0.00144043
-6.300	-9.700	0.000	0.00144043
-6.200	-9.700	0.000	0.00144043
-6.100	-9.700	0.000	0.00144043
-6.000	-9.700	0.000	0.00144043
-5.900	-9.700	0.000	0.00144043
-5.800	-9.700	0.000	0.00144043
-5.700	-9.700	0.000	0.00144043
-5.600	-9.700	0.000	0.00144043
-5.500	-9.700	0.000	0.00144043
-5.400	-9.700	0.000	0.00144043
-5.300	-9.700	0.000	0.00144043
-5.200	-9.700	0.000	0.00144043
-5.100	-9.700	0.000	0.00144043
-5.000	-9.700	0.000	0.00144043
-4.900	-9.700	0.000	0.00144043
-4.800	-9.700	0.000	0.00144043
-4.700	-9.700	0.000	0.00144043
-4.600	-9.700	0.000	0.00144043
-4.500	-9.700	0.000	0.00144043
-4.400	-9.700	0.000	0.00144043
-4.300	-9.700	0.000	0.00144043
-4.200	-9.700	0.000	0.00144043
-4.100	-9.700	0.000	0.00144043
-4.000	-9.700	0.000	0.00144043
-3.900	-9.700	0.000	0.00144043
-3.800	-9.700	0.000	0.00144043
-3.700	-9.700	0.000	0.00144043
-3.600	-9.700	0.000	0.00144043
-3.500	-9.700	0.000	0.00144043
-3.400	-9.700	0.000	0.00144043
-3.300	-9.700	0.000	0.00144043
-3.200	-9.700	0.000	0.00144043
-3.100	-9.700	0.000	0.00144043
-3.000	-9.700	0.000	0.00144043
-2.900	-9.700	0.000	0.00144043
-2.800	-9.700	0.000	0.00144043
-2.700	-9.700	0.000	0.00144043
-2.600	-9.700	0.000	0.00144043
-2.500	-9.700	0.000	0.00144043
-2.400	-9.700	0.000	0.00144043
-2.300	-9.700	0.000	0.00144043
-2.200	-9.700	0.000	0.00144043
-2.100	-9.700	0.000	0.00144043
-2.000	-9.700	0.000	0.00144043
-1.900	-9.700	0.000	0.00144043
-1.800	-9.700	0.000	0.00144043
-1.700	-9.700	0.000	0.00144043
-1.600	-9.700	0.000	0.00144043
-1.500	-9.700	0.000	0.00144043
-1.400	-9.700	0.000	0.00144043
-1.300	-9.700	0.000	0.00144043
-1.200	-9.700	0.000	0.00144043
-1.100	-9.700	0.000	0.00144043
-1.000	-9.700	0.000	0.00144043
-0.900	-9.700	0.000	0.00144043
-0.800	-9.700	0.000	0.00144043
-0.700	-9.700	0.000	0.00144043
-0.600	-9.700	0.000	0.00144043
-0.500	-9.700	0.000	0.00144043
-0.400	-9.700	0.000	0.00144043
-0.300	-9.700	0.000	0.00144043
-0.200	-9.700	0.000	0.00144043
-0.100	-9.700	0.000	0.00144043
0.000	-9.700	0.000	0.00144043
0.100	-9.700	0.000	0.00144043
0.200	-9.700	0.000	0.00144043
0.300	-9.700	0.000	0.00144043
0.400	-9.700	0.000	0.00144043
0.500	-9.700	0.000	0.00144043
0.600	-9.700	0.000	0.00144043
0.700	-9.700	0.000	0.00144043
0.800	-9.700	0.000	0.00144043
0.900	-9.700	0.000	0.00144043
1.000	-9.700	0.000	0.00144043
1.100	-9.700	0.000	0.00144043
